aar,inst,soKode,navn,studiested,studieplasser,nytt,avlyst,hovedomrade
2022,NMBU,192504,Dyrepleie,Ås,30,False,False,"Medisin, odontologi, helse- og sosialfag"
2022,NMBU,192591,"Økonomi, ledelse og IT",Ås,55,True,False,Økonomi og administrasjon
2022,NMBU,192732,Landskapsarkitektur,Ås,40,False,False,"Samfunnsfag, psykologi"
2022,NMBU,192759,Byggeteknikk og arkitektur,Ås,35,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,NMBU,192766,"Maskin-, prosess- og produktutvikling",Ås,20,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,NMBU,192767,Industriell økonomi,Ås,40,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,NMBU,192772,Veterinærstudiet,Ås,90,False,False,"Medisin, odontologi, helse- og sosialfag"
2022,NMBU,192783,Kjemi og bioteknologi,Ås,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,NMBU,192784,Miljøfysikk og fornybar energi,Ås,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,NMBU,192804,Datavitenskap,Ås,20,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,NMBU,192809,Vann- og miljøteknikk,Ås,30,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,NMBU,192810,Anvendt robotikk,Ås,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,NMBU,192813,"Geomatikk: kart, satellitter og 3D-modellering",Ås,15,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,NMBU,192835,Fornybar energi,Ås,35,False,False,"Samfunnsfag, psykologi"
2022,NMBU,192842,Plantevitenskap,Ås,30,False,False,"Fiskeri-, husdyr- og landbruksfag"
2022,NMBU,192843,"Lektor, 8.-13. trinn, realfag",Ås,30,False,False,Lærer- og lektorutdanning
2022,NMBU,192857,Energi- og miljøfysikk,Ås,20,False,False,Matematikk og naturfag
2022,NMBU,192948,Matvitenskap og ernæring,Ås,20,False,False,Matematikk og naturfag
2022,NMBU,192949,By- og regionplanlegging,Ås,45,False,False,"Samfunnsfag, psykologi"
2022,NORD,204162,Personalledelse og kompetanseutvikling,Bodø,50,False,False,Økonomi og administrasjon
2022,NORD,204164,Økonomi og ledelse,Bodø,40,False,False,Økonomi og administrasjon
2022,NORD,204209,"Økonomi, markedsføring og ledelse",Stjørdal,100,False,False,Økonomi og administrasjon
2022,NORD,204218,"Økonomi, markedsføring og ledelse",Bodø,100,False,False,Økonomi og administrasjon
2022,NORD,204232,Personalledelse og kompetanseutvikling,Vesterålen,25,False,False,Økonomi og administrasjon
2022,NORD,204342,Økonomi og ledelse,Bodø,70,False,False,Økonomi og administrasjon
2022,NORD,204345,Siviløkonom,Bodø,20,False,False,Økonomi og administrasjon
2022,NORD,204368,Eiendomsmegling og markedsanalyser,Bodø,30,False,False,Økonomi og administrasjon
2022,NORD,204398,Økonomi og digitalisering,Mo i Rana,30,False,False,Økonomi og administrasjon
2022,NORD,204404,Økonomi og ledelse,Steinkjer,50,False,False,Økonomi og administrasjon
2022,NORD,204453,"Økonomi, digitalisering og forretningsutvikling",Mo i Rana,30,False,False,Økonomi og administrasjon
2022,NORD,204473,Internasjonal markedsføring,Bodø,40,False,False,Økonomi og administrasjon
2022,NORD,204527,Luftfartsledelse,Bodø,100,False,False,Økonomi og administrasjon
2022,NORD,204583,Personalledelse og kompetanseutvikling,Levanger,30,False,False,Økonomi og administrasjon
2022,NORD,204625,Økonomi og ledelse,Steinkjer,30,False,False,Økonomi og administrasjon
2022,NORD,204738,Sirkulær Bioøkonomi,Steinkjer,30,True,False,Økonomi og administrasjon
2022,NTNU,194035,Økonomi og administrasjon,Trondheim,205,False,False,Økonomi og administrasjon
2022,NTNU,194160,Økonomi og administrasjon,Gjøvik,30,False,False,Økonomi og administrasjon
2022,NTNU,194162,Økonomi og ledelse,Ålesund,30,False,False,Økonomi og administrasjon
2022,NTNU,194218,Økonomi og administrasjon,Trondheim,40,False,False,Økonomi og administrasjon
2022,NTNU,194239,Samfunnsøkonomi,Trondheim,50,False,False,Økonomi og administrasjon
2022,NTNU,194345,Økonomi og administrasjon,Trondheim,105,True,False,Økonomi og administrasjon
2022,NTNU,194359,"Markedsføring, innovasjon og ledelse",Ålesund,70,False,False,Økonomi og administrasjon
2022,NTNU,194369,Økonomi og administrasjon,Gjøvik,55,False,False,Økonomi og administrasjon
2022,NTNU,194404,Økonomi og administrasjon,Gjøvik,55,False,False,Økonomi og administrasjon
2022,NTNU,194414,Økonomi og administrasjon,Ålesund,70,False,False,Økonomi og administrasjon
2022,NTNU,194432,Logistikkledelse,Gjøvik,30,False,False,Økonomi og administrasjon
2022,NTNU,194470,Shipping management,Ålesund,55,False,False,Økonomi og administrasjon
2022,NTNU,194767,Industriell økonomi og teknologiledelse,Trondheim,180,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,NTNU,194818,Samfunnsøkonomi,Trondheim,25,False,False,Økonomi og administrasjon
2022,NTNU,194898,Samfunnsøkonomi,Trondheim,100,False,False,Økonomi og administrasjon
2022,OSLOMET,215138,Administrasjon og ledelse i offentlig virksomhet,Oslo,101,False,False,Økonomi og administrasjon
2022,OSLOMET,215162,Økonomi og ledelse,Oslo,20,False,False,Økonomi og administrasjon
2022,OSLOMET,215253,Økonomi og ledelse,Oslo,20,False,False,Økonomi og administrasjon
2022,OSLOMET,215369,Økonomi og administrasjon ,Oslo,245,False,False,Økonomi og administrasjon
2022,UIA,201345,Økonomi og administrasjon - siviløkonom,Kristiansand,100,False,False,Økonomi og administrasjon
2022,UIA,201359,Markedsføring og ledelse,Kristiansand,110,False,False,Økonomi og administrasjon
2022,UIA,201369,Økonomi og administrasjon,Kristiansand,150,False,False,Økonomi og administrasjon
2022,UIA,201767,Industriell økonomi og teknologiledelse,Grimstad,30,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,UIB,184162,Administrasjon og organisasjonsvitenskap,Bergen,25,False,False,"Samfunnsfag, psykologi"
2022,UIB,184239,Samfunnsøkonomi,Bergen,50,False,False,Økonomi og administrasjon
2022,UIB,184306,Informatikk-matematikk-økonomi,Bergen,30,False,False,Matematikk og naturfag
2022,UIB,184369,Samfunnsøkonomi,Bergen,113,False,False,Økonomi og administrasjon
2022,UIB,184698,Samfunnsøkonomi,Bergen,22,False,False,Økonomi og administrasjon
2022,UIB,184803,Informasjonsteknologi og økonomi,Bergen,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,UIB,184867,Administrasjon og organisasjonsvitenskap,Bergen,96,False,False,"Samfunnsfag, psykologi"
2022,UIO,185239,Samfunnsøkonomi,Oslo,50,False,False,Økonomi og administrasjon
2022,UIO,185370,Informatikk: digital økonomi og ledelse,Oslo,65,False,False,Informasjonsteknologi og informatikk
2022,UIO,185452,Offentlig administrasjon og ledelse,Oslo,55,False,False,Økonomi og administrasjon
2022,UIO,185465,Helseledelse og helseøkonomi,Oslo,54,False,False,Økonomi og administrasjon
2022,UIO,185588,"Filosofi, politikk og økonomi",Oslo,25,False,False,"Historie, religion, idéfag"
2022,UIO,185698,Samfunnsøkonomisk analyse,Oslo,52,False,False,Økonomi og administrasjon
2022,UIO,185862,Matematikk og økonomi,Oslo,30,False,False,Matematikk og naturfag
2022,UIO,185898,Samfunnsøkonomi,Oslo,95,False,False,Økonomi og administrasjon
2022,UIS,217369,Økonomi og administrasjon,Stavanger,211,False,False,Økonomi og administrasjon
2022,UIS,217813,"Industriell økonomi, alle linjer",Stavanger,38,False,False,"Teknologi, ingeniørfag og arkitektur"
2022,UIT,186035,Økonomi og administrasjon,Harstad,110,False,False,Økonomi og administrasjon
2022,UIT,186162,Praktisk prosjektledelse,Harstad,80,False,False,Økonomi og administrasjon
2022,UIT,186164,Bedriftsøkonomi,Alta,400,False,False,Økonomi og administrasjon
2022,UIT,186369,Økonomi og administrasjon,Tromsø,130,False,False,Økonomi og administrasjon
2022,UIT,186410,Økonomi og administrasjon,Narvik,60,False,False,Økonomi og administrasjon
2022,UIT,186468,Økonomi og administrasjon,Alta,300,False,False,Økonomi og administrasjon
2022,UIT,186470,"Ledelse, innovasjon og marked",Harstad,50,False,False,Økonomi og administrasjon
2022,UIT,186664,Ledelse,Alta,800,False,False,Økonomi og administrasjon
2022,UIT,186867,"Ledelse, innovasjon og marked",Tromsø,90,False,False,Økonomi og administrasjon
2022,UIT,186898,Samfunnsøkonomi med datavitenskap,Tromsø,60,False,False,Økonomi og administrasjon
2022,USN,222330,Økonomi og ledelse,Drammen,90,False,False,Økonomi og administrasjon
2022,USN,222345,Siviløkonom,Ringerike,40,False,False,Økonomi og administrasjon
2022,USN,222359,Markedsføringsledelse,Ringerike,60,False,False,Økonomi og administrasjon
2022,USN,222368,Eiendomsmegling,Bø,70,False,False,Økonomi og administrasjon
2022,USN,222369,Økonomi og ledelse,Vestfold,90,False,False,Økonomi og administrasjon
2022,USN,222404,Økonomi og ledelse,Kongsberg,95,False,False,Økonomi og administrasjon
2022,USN,222414,Økonomi og ledelse,Ringerike,60,False,False,Økonomi og administrasjon
2022,USN,222470,Økonomi og ledelse,Bø,80,False,False,Økonomi og administrasjon
2022,USN,222473,Internasjonal markedsføring og reiseliv,Bø,50,False,False,Økonomi og administrasjon
2022,USN,222867,Forretningsjus og økonomi,Ringerike,60,False,False,"Juridiske fag, rettsvitenskap, politi"
2022,USN,222895,Innovasjon og entreprenørskap,Bø,50,False,False,Økonomi og administrasjon
2022,VID,251162,Verdibasert ledelse og administrasjon ,Stavanger,30,False,False,"Historie, religion, idéfag"
2023,HIM,211164,Bedriftsøkonomi,Molde,30,False,False,Økonomi og administrasjon
2023,HIM,211188,Velferdsteknologi og digitalisering ,Kristiansund,40,True,False,Økonomi og administrasjon
2023,HIM,211218,Juss og økonomi,Kristiansund,30,False,False,Økonomi og administrasjon
2023,HIM,211232,Organisasjon og personalledelse,Molde,30,False,False,Økonomi og administrasjon
2023,HIM,211292,Logistikk og Supply Chain Management,Molde,30,False,False,Økonomi og administrasjon
2023,HIM,211369,Økonomi og administrasjon,Molde,60,False,False,Økonomi og administrasjon
2023,HIM,211389,Bærekraftig logistikk og sirkulær økonomi,Kristiansund,30,False,False,Økonomi og administrasjon
2023,HIM,211432,Marin logistikk og økonomi,Kristiansund,30,False,False,Økonomi og administrasjon
2023,HIM,211627,Logistikk,Molde,400,True,False,Økonomi og administrasjon
2023,HIM,211841,"Politikk, juss og administrasjon",Molde,30,False,False,"Samfunnsfag, psykologi"
2023,HIM,211866,Petroleumslogistikk og økonomi,Kristiansund,30,False,False,Økonomi og administrasjon
2023,HIØ,224035,Økonomi og administrasjon,Halden,75,False,False,Økonomi og administrasjon
2023,HIØ,224398,Bedriftsøkonomi,Halden,25,False,False,Økonomi og administrasjon
2023,HIØ,224516,Regnskap,Halden,50,False,False,Økonomi og administrasjon
2023,HVL,203162,Administrasjon og ledelse,Haugesund,30,True,False,Økonomi og administrasjon
2023,HVL,203218,Digital økonomi og ledelse,Bergen,30,False,False,Økonomi og administrasjon
2023,HVL,203368,Eiendomsmegling,Sogndal,40,False,False,Økonomi og administrasjon
2023,HVL,203369,Økonomi og administrasjon,Bergen,124,False,False,Økonomi og administrasjon
2023,HVL,203404,Økonomi og administrasjon,Haugesund,80,False,False,Økonomi og administrasjon
2023,HVL,203414,Økonomi og administrasjon,Haugesund,20,False,False,Økonomi og administrasjon
2023,HVL,203515,Økonomi og administrasjon,Sogndal,50,False,False,Økonomi og administrasjon
2023,HVL,203526,Økonomi og jus,Sogndal,30,False,False,"Juridiske fag, rettsvitenskap, politi"
2023,HVO,223452,Planlegging og administrasjon,Volda,30,False,False,Økonomi og administrasjon
2023,INN,209035,Økonomi og administrasjon,Lillehammer,85,False,False,Økonomi og administrasjon
2023,INN,209162,Organisasjon og ledelse,Rena,30,False,False,Økonomi og administrasjon
2023,INN,209164,Bedriftsøkonomi,Rena,20,False,False,Økonomi og administrasjon
2023,INN,209207,Bedriftsøkonomi,Rena,65,False,False,Økonomi og administrasjon
2023,INN,209215,"Offentlig styring, ledelse og økonomi",Rena,80,False,False,Økonomi og administrasjon
2023,INN,209232,Økonomi og administrasjon,Lillehammer,20,False,False,Økonomi og administrasjon
2023,INN,209368,Eiendomsmegling,Rena,50,False,False,Økonomi og administrasjon
2023,INN,209369,Økonomi og administrasjon,Rena,40,False,False,Økonomi og administrasjon
2023,INN,209389,Bærekraftsøkonomi,Kongsvinger,35,False,False,Økonomi og administrasjon
2023,INN,209398,Bedriftsøkonomi,Hamar,90,False,False,Økonomi og administrasjon
2023,INN,209404,Regnskap og økonomirådgivning,Rena,85,False,False,Økonomi og administrasjon
2023,INN,209470,Serviceledelse og markedsføring,Rena,20,False,False,Økonomi og administrasjon
2023,INN,209485,Sport Management,Lillehammer,30,False,False,Økonomi og administrasjon
2023,INN,209515,Økonomi og administrasjon,Rena,110,False,False,Økonomi og administrasjon
2023,INN,209516,Regnskap og økonomirådgivning,Rena,40,False,False,Økonomi og administrasjon
2023,INN,209525,Organisasjon og ledelse,Lillehammer,80,False,False,Økonomi og administrasjon
2023,INN,209583,Organisasjon og ledelse,Rena,220,False,False,Økonomi og administrasjon
2023,INN,209664,Organisasjon og ledelse,Rena,120,False,False,Økonomi og administrasjon
2023,INN,209867,Ledelse og digitalisering,Rena,50,False,False,Økonomi og administrasjon
2023,NHH,191345,Siviløkonomutdanningen,Bergen,500,False,False,Økonomi og administrasjon
2023,NLA,254035,Økonomi og administrasjon,Kristiansand,38,False,False,Økonomi og administrasjon
2023,NLA,254470,Økonomi og administrasjon,Oslo,76,False,False,Økonomi og administrasjon
2023,NLA,254525,"Innovasjon, markedsføring og ledelse",Kristiansand,38,False,False,Økonomi og administrasjon
2023,NLA,254895,"Innovasjon, markedsføring og ledelse",Oslo,76,False,False,Økonomi og administrasjon
2023,NMBU,192199,Ettårig grunnstudium,Ås,50,False,False,"Samfunnsfag, psykologi"
2023,NMBU,192230,Eiendom,Ås,38,False,False,"Samfunnsfag, psykologi"
2023,NMBU,192233,Frie realfag,Ås,30,False,False,Matematikk og naturfag
2023,NMBU,192253,Bærekraftig økonomi og ledelse,Ås,200,True,False,Økonomi og administrasjon
2023,NMBU,192298,Akvakultur,Ås,30,False,False,Matematikk og naturfag
2023,NMBU,192299,Bioteknologi,Ås,40,False,False,Matematikk og naturfag
2023,NMBU,192310,Landskapsingeniør,Ås,25,False,False,"Samfunnsfag, psykologi"
2023,NMBU,192321,Husdyrvitenskap,Ås,35,False,False,"Fiskeri-, husdyr- og landbruksfag"
2023,NMBU,192322,Skogfag,Ås,35,False,False,Matematikk og naturfag
2023,NMBU,192327,Biologi,Ås,50,False,False,Matematikk og naturfag
2023,NMBU,192332,Kjemi,Ås,20,False,False,Matematikk og naturfag
2023,NMBU,192369,Økonomi og administrasjon,Ås,75,False,False,Økonomi og administrasjon
2023,NMBU,192377,Miljøvitenskap,Ås,40,False,False,Matematikk og naturfag
2023,NMBU,192388,Økologi og naturforvaltning,Ås,30,False,False,Matematikk og naturfag
2023,NMBU,192406,"Geomatikk: kart, satellitter og 3D-modellering",Ås,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NMBU,192468,Samfunnsøkonomi,Ås,35,False,False,Økonomi og administrasjon
2023,NMBU,192484,Internasjonale miljø- og utviklingsstudier,Ås,22,False,False,"Samfunnsfag, psykologi"
2023,NMBU,192504,Dyrepleie,Ås,30,False,False,"Medisin, odontologi, helse- og sosialfag"
2023,NMBU,192591,"Økonomi, ledelse og IT",Ås,55,False,False,Økonomi og administrasjon
2023,NMBU,192732,Landskapsarkitektur,Ås,40,False,False,"Samfunnsfag, psykologi"
2023,NMBU,192759,Byggeteknikk og arkitektur,Ås,35,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NMBU,192766,"Maskin-, prosess- og produktutvikling",Ås,20,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NMBU,192767,Industriell økonomi,Ås,40,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NMBU,192772,Veterinærstudiet,Ås,90,False,False,"Medisin, odontologi, helse- og sosialfag"
2023,NMBU,192783,Kjemi og bioteknologi,Ås,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NMBU,192784,Miljøfysikk og fornybar energi,Ås,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NMBU,192804,Datavitenskap,Ås,20,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NMBU,192809,Vann- og miljøteknikk,Ås,30,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NMBU,192810,Anvendt robotikk,Ås,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NMBU,192813,"Geomatikk: kart, satellitter og 3D-modellering",Ås,15,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NMBU,192835,Fornybar energi,Ås,35,False,False,"Samfunnsfag, psykologi"
2023,NMBU,192842,Plantevitenskap,Ås,25,False,False,"Fiskeri-, husdyr- og landbruksfag"
2023,NMBU,192843,"Lektor, 8.-13. trinn, realfag",Ås,30,False,False,Lærer- og lektorutdanning
2023,NMBU,192857,Energi- og miljøfysikk,Ås,20,False,False,Matematikk og naturfag
2023,NMBU,192948,Matvitenskap og ernæring,Ås,20,False,False,Matematikk og naturfag
2023,NMBU,192949,By- og regionplanlegging,Ås,45,False,False,"Samfunnsfag, psykologi"
2023,NORD,204162,Personalledelse og kompetanseutvikling,Bodø,50,False,False,Økonomi og administrasjon
2023,NORD,204164,Økonomi og ledelse,Bodø,40,False,False,Økonomi og administrasjon
2023,NORD,204209,"Økonomi, markedsføring og ledelse",Stjørdal,100,False,False,Økonomi og administrasjon
2023,NORD,204218,"Økonomi, markedsføring og ledelse",Bodø,75,False,False,Økonomi og administrasjon
2023,NORD,204342,Økonomi og ledelse,Bodø,70,False,False,Økonomi og administrasjon
2023,NORD,204345,Siviløkonom,Bodø,20,False,False,Økonomi og administrasjon
2023,NORD,204368,Eiendomsmegling og markedsanalyser,Bodø,30,False,False,Økonomi og administrasjon
2023,NORD,204398,Økonomi og digitalisering,Mo i Rana,20,False,False,Økonomi og administrasjon
2023,NORD,204404,Økonomi og ledelse,Steinkjer,50,False,False,Økonomi og administrasjon
2023,NORD,204453,"Økonomi, digitalisering og forretningsutvikling",Mo i Rana,30,False,False,Økonomi og administrasjon
2023,NORD,204473,Internasjonal markedsføring,Bodø,30,False,False,Økonomi og administrasjon
2023,NORD,204527,Luftfartsledelse,Bodø,60,False,False,Økonomi og administrasjon
2023,NORD,204583,Personalledelse og kompetanseutvikling,Levanger,30,False,False,Økonomi og administrasjon
2023,NORD,204625,Økonomi og ledelse,Steinkjer,30,False,False,Økonomi og administrasjon
2023,NORD,204664,Personalledelse og kompetanseutvikling,Mo i Rana,25,False,False,Økonomi og administrasjon
2023,NORD,204738,Sirkulær bioøkonomi,Steinkjer,30,False,False,"Fiskeri-, husdyr- og landbruksfag"
2023,NTNU,194035,Økonomi og administrasjon,Trondheim,205,False,False,Økonomi og administrasjon
2023,NTNU,194160,Økonomi og administrasjon,Gjøvik,20,False,False,Økonomi og administrasjon
2023,NTNU,194162,Økonomi og ledelse,Ålesund,30,False,False,Økonomi og administrasjon
2023,NTNU,194218,Økonomi og administrasjon,Trondheim,40,False,False,Økonomi og administrasjon
2023,NTNU,194239,Samfunnsøkonomi,Trondheim,50,False,False,Økonomi og administrasjon
2023,NTNU,194345,Økonomi og administrasjon,Trondheim,105,False,False,Økonomi og administrasjon
2023,NTNU,194359,"Markedsføring, innovasjon og ledelse",Ålesund,70,False,False,Økonomi og administrasjon
2023,NTNU,194369,Økonomi og administrasjon,Gjøvik,55,False,False,Økonomi og administrasjon
2023,NTNU,194404,Økonomi og administrasjon,Gjøvik,150,False,False,Økonomi og administrasjon
2023,NTNU,194414,Økonomi og administrasjon,Ålesund,70,False,False,Økonomi og administrasjon
2023,NTNU,194432,Logistikkledelse,Gjøvik,40,False,False,Økonomi og administrasjon
2023,NTNU,194470,Shipping management,Ålesund,55,False,False,Økonomi og administrasjon
2023,NTNU,194767,Industriell økonomi og teknologiledelse,Trondheim,160,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,NTNU,194818,Samfunnsøkonomi,Trondheim,25,False,False,Økonomi og administrasjon
2023,NTNU,194898,Samfunnsøkonomi,Trondheim,100,False,False,Økonomi og administrasjon
2023,OSLOMET,215138,Administrasjon og ledelse i offentlig virksomhet,Oslo,130,False,False,Økonomi og administrasjon
2023,OSLOMET,215162,Økonomi og ledelse,Oslo,35,False,False,Økonomi og administrasjon
2023,OSLOMET,215253,Økonomi og ledelse,Oslo,30,False,False,Økonomi og administrasjon
2023,OSLOMET,215345,Økonomi og administrasjon - siviløkonom,Oslo,60,True,False,Økonomi og administrasjon
2023,OSLOMET,215369,Økonomi og administrasjon ,Oslo,240,False,False,Økonomi og administrasjon
2023,UIA,201345,Økonomi og administrasjon - siviløkonom,Kristiansand,100,False,False,Økonomi og administrasjon
2023,UIA,201359,Markedsføring og ledelse,Kristiansand,110,False,False,Økonomi og administrasjon
2023,UIA,201369,Økonomi og administrasjon,Kristiansand,150,False,False,Økonomi og administrasjon
2023,UIA,201767,Industriell økonomi og teknologiledelse,Grimstad,30,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,UIB,184239,Samfunnsøkonomi,Bergen,43,False,False,Økonomi og administrasjon
2023,UIB,184306,Informatikk-matematikk-økonomi,Bergen,30,False,False,Matematikk og naturfag
2023,UIB,184369,Samfunnsøkonomi,Bergen,107,False,False,Økonomi og administrasjon
2023,UIB,184698,Samfunnsøkonomi,Bergen,22,False,False,Økonomi og administrasjon
2023,UIB,184803,Informasjonsteknologi og økonomi,Bergen,25,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,UIO,185239,Samfunnsøkonomi,Oslo,40,False,False,Økonomi og administrasjon
2023,UIO,185340,Økonomi og datavitenskap,Oslo,25,True,False,Økonomi og administrasjon
2023,UIO,185370,Informatikk: digital økonomi og ledelse,Oslo,62,False,False,Informasjonsteknologi og informatikk
2023,UIO,185452,Offentlig administrasjon og ledelse,Oslo,55,False,False,Økonomi og administrasjon
2023,UIO,185465,Helseledelse og helseøkonomi,Oslo,40,False,False,Økonomi og administrasjon
2023,UIO,185588,"Filosofi, politikk og økonomi",Oslo,25,False,False,"Historie, religion, idéfag"
2023,UIO,185698,Samfunnsøkonomisk analyse,Oslo,39,False,False,Økonomi og administrasjon
2023,UIO,185862,Matematikk og økonomi,Oslo,30,False,False,Matematikk og naturfag
2023,UIO,185898,Samfunnsøkonomi,Oslo,82,False,False,Økonomi og administrasjon
2023,UIS,217369,Økonomi og administrasjon,Stavanger,191,False,False,Økonomi og administrasjon
2023,UIS,217813,"Industriell økonomi, alle linjer",Stavanger,42,False,False,"Teknologi, ingeniørfag og arkitektur"
2023,UIT,186035,Økonomi og administrasjon,Harstad,110,False,False,Økonomi og administrasjon
2023,UIT,186162,Praktisk prosjektledelse,Harstad,80,False,False,Økonomi og administrasjon
2023,UIT,186164,Bedriftsøkonomi,Alta,400,False,False,Økonomi og administrasjon
2023,UIT,186369,Økonomi og administrasjon,Tromsø,130,False,False,Økonomi og administrasjon
2023,UIT,186410,Økonomi og administrasjon,Narvik,60,False,False,Økonomi og administrasjon
2023,UIT,186468,Økonomi og administrasjon,Alta,300,False,False,Økonomi og administrasjon
2023,UIT,186470,"Ledelse, innovasjon og marked",Harstad,50,False,False,Økonomi og administrasjon
2023,UIT,186664,Ledelse,Alta,800,False,False,Økonomi og administrasjon
2023,UIT,186867,"Ledelse, innovasjon og marked",Tromsø,90,False,False,Økonomi og administrasjon
2023,UIT,186898,Samfunnsøkonomi med datavitenskap,Tromsø,60,False,False,Økonomi og administrasjon
2023,USN,222330,Økonomi og ledelse,Drammen,90,False,False,Økonomi og administrasjon
2023,USN,222345,Siviløkonom,Ringerike,40,False,False,Økonomi og administrasjon
2023,USN,222359,Markedsføringsledelse,Ringerike,60,False,False,Økonomi og administrasjon
2023,USN,222368,Eiendomsmegling,Bø,70,False,False,Økonomi og administrasjon
2023,USN,222369,Økonomi og ledelse,Vestfold,90,False,False,Økonomi og administrasjon
2023,USN,222404,Økonomi og ledelse,Kongsberg,100,False,False,Økonomi og administrasjon
2023,USN,222414,Økonomi og ledelse,Ringerike,60,False,False,Økonomi og administrasjon
2023,USN,222470,Økonomi og ledelse,Bø,80,False,False,Økonomi og administrasjon
2023,USN,222473,Internasjonal markedsføring og reiseliv,Bø,50,False,False,Økonomi og administrasjon
2023,USN,222867,Forretningsjus og økonomi,Ringerike,60,False,False,"Juridiske fag, rettsvitenskap, politi"
2023,USN,222895,Innovasjon og entreprenørskap,Bø,50,False,False,Økonomi og administrasjon
2023,VID,251162,Verdibasert ledelse og administrasjon ,Stavanger,40,False,False,"Historie, religion, idéfag"
2024,HIM,211164,Bedriftsøkonomi,Molde,30,False,False,Økonomi og administrasjon
2024,HIM,211218,Juss og økonomi,Kristiansund,30,False,False,Økonomi og administrasjon
2024,HIM,211232,Organisasjon og personalledelse,Molde,30,False,False,Økonomi og administrasjon
2024,HIM,211292,Logistikk og Supply Chain Management,Molde,30,False,False,Økonomi og administrasjon
2024,HIM,211369,Økonomi og administrasjon,Molde,60,False,False,Økonomi og administrasjon
2024,HIM,211389,Bærekraftig logistikk og sirkulær økonomi,Kristiansund,30,False,False,Økonomi og administrasjon
2024,HIM,211432,Marin logistikk og økonomi,Kristiansund,30,False,False,Økonomi og administrasjon
2024,HIM,211627,Logistikk,Molde,400,False,False,Økonomi og administrasjon
2024,HIM,211841,"Politikk, juss og administrasjon",Molde,30,False,False,"Samfunnsfag, psykologi"
2024,HIM,211866,Petroleumslogistikk og økonomi,Kristiansund,30,False,False,Økonomi og administrasjon
2024,HIØ,224035,Økonomi og administrasjon,Halden,75,False,False,Økonomi og administrasjon
2024,HIØ,224398,Bedriftsøkonomi,Halden,25,False,False,Økonomi og administrasjon
2024,HIØ,224516,Regnskap,Halden,50,False,False,Økonomi og administrasjon
2024,HVL,203162,Administrasjon og ledelse,Haugesund,30,False,False,Økonomi og administrasjon
2024,HVL,203218,Digital økonomi og ledelse,Bergen,30,False,False,Økonomi og administrasjon
2024,HVL,203368,Eiendomsmegling,Sogndal,40,False,False,Økonomi og administrasjon
2024,HVL,203369,Økonomi og administrasjon,Bergen,124,False,False,Økonomi og administrasjon
2024,HVL,203404,Økonomi og administrasjon,Haugesund,80,False,False,Økonomi og administrasjon
2024,HVL,203414,Økonomi og administrasjon,Haugesund,20,False,False,Økonomi og administrasjon
2024,HVL,203515,Økonomi og administrasjon,Sogndal,50,False,False,Økonomi og administrasjon
2024,HVL,203526,Økonomi og jus,Sogndal,30,False,False,"Juridiske fag, rettsvitenskap, politi"
2024,HVO,223452,Samfunnsutvikling,Volda,30,False,False,Økonomi og administrasjon
2024,INN,209035,Økonomi og administrasjon,Lillehammer,80,False,False,Økonomi og administrasjon
2024,INN,209162,Organisasjon og ledelse,Rena,30,False,False,Økonomi og administrasjon
2024,INN,209164,Bedriftsøkonomi,Rena,20,False,False,Økonomi og administrasjon
2024,INN,209207,Bedriftsøkonomi,Rena,65,False,False,Økonomi og administrasjon
2024,INN,209215,"Offentlig styring, ledelse og økonomi",Rena,80,False,False,Økonomi og administrasjon
2024,INN,209232,Økonomi og administrasjon,Lillehammer,20,False,False,Økonomi og administrasjon
2024,INN,209358,Music Business and Production,Rena,20,True,False,Økonomi og administrasjon
2024,INN,209368,Eiendomsmegling,Rena,40,False,True,Økonomi og administrasjon
2024,INN,209369,Økonomi og administrasjon,Rena,40,False,False,Økonomi og administrasjon
2024,INN,209389,Bærekraftsøkonomi,Kongsvinger,20,False,True,Økonomi og administrasjon
2024,INN,209404,Regnskap og økonomirådgivning,Rena,85,False,False,Økonomi og administrasjon
